 &plot nbnd=  34, nks=   100 /
    3.407    3.420    3.766    3.777
            0.481481  0.320750  0.000000
  -61.221  -61.221  -37.096  -37.092  -34.703  -34.699  -34.517  -34.516  -12.538  -12.528
  -12.409  -12.409   -6.124   -6.119   -5.222   -5.220   -4.415   -4.411   -3.450   -3.447
   -2.374   -2.370   -1.466   -1.395   -0.998   -0.912    1.891    1.914    2.354    2.406
    3.420    3.440    3.728    3.744
            0.475309  0.331442  0.000000
  -61.221  -61.221  -37.097  -37.092  -34.703  -34.698  -34.519  -34.517  -12.534  -12.521
  -12.406  -12.405   -6.110   -6.102   -5.232   -5.229   -4.410   -4.404   -3.459   -3.455
   -2.371   -2.365   -1.559   -1.486   -0.962   -0.870    1.889    1.920    2.353    2.422
    3.438    3.467    3.678    3.701
            0.469136  0.342133  0.000000
  -61.221  -61.221  -37.098  -37.092  -34.704  -34.696  -34.521  -34.519  -12.529  -12.513
  -12.402  -12.401   -6.091   -6.081   -5.244   -5.241   -4.403   -4.396   -3.469   -3.464
   -2.367   -2.361   -1.660   -1.588   -0.929   -0.833    1.887    1.925    2.356    2.440
    3.458    3.499    3.619    3.652
            0.462963  0.352825  0.000000
  -61.221  -61.221  -37.099  -37.091  -34.703  -34.694  -34.523  -34.521  -12.522  -12.503
  -12.397  -12.395   -6.067   -6.056   -5.259   -5.255   -4.395   -4.387   -3.480   -3.474
   -2.363   -2.357   -1.769   -1.698   -0.898   -0.799    1.884    1.928    2.362    2.461
    3.470    3.524    3.565    3.609
            0.456790  0.363517  0.000000
  -61.221  -61.221  -37.100  -37.091  -34.703  -34.693  -34.526  -34.524  -12.514  -12.492
  -12.391  -12.389   -6.040   -6.027   -5.276   -5.271   -4.385   -4.376   -3.491   -3.484
   -2.360   -2.353   -1.885   -1.816   -0.871   -0.770    1.879    1.928    2.373    2.484
    3.450    3.470    3.590    3.598
            0.450617  0.374209  0.000000
